Concept-Jap,Concept,Location,Form,FormStandardised,CognateCode,FormCode,CognateDetectionMethod,Notes,Ideophone,CodingNotes,DoubleChecked,Revisit
dokidoki,POUNDING (HEART),33-Tottori,dokiiNdokiiN,dokiiNdokiiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),34-Shimane,doQkiNdoQkiN,doQkiNdoQkiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),35-Okayama,dokidoki,dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),36-Hiroshima,dokidoki/doQkiNdoQkiN,dokidoki/doQkiNdoQkiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),37-Yamaguchi,dokidoki,dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),38-Tokushima,dokidoki,dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),39-Kagawa,dokidoki,dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),40-Ehime,dokidoki,dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),41-Koochi,toNtoN,toNtoN,e,e,,,yes,,yes,
dokidoki,POUNDING (HEART),42-Fukuoka,dokidoki/dokiNdokiN,dokidoki/dokiNdokiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),43-Saga,dokiNdokiN/dokidoki,dokiNdokiN/dokidoki,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),44-Nagasaki,dokudoku,dokudoku,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),45-Kumamoto,dokiNdokiN/doQkiNdoQkiN,dokiNdokiN/doQkiNdoQkiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),45-Kumamoto,pakupaku,pakupaku,b,b,,,yes,,yes,
dokidoki,POUNDING (HEART),46-Oita,syiNdoo-ga tomaru-goto,syiNdoo-ga tomaru-goto,NA,NA,,,no,,yes,
dokidoki,POUNDING (HEART),47-Miyazaki,doQdoQ,doQdoQ,c,c,,,yes,,yes,
dokidoki,POUNDING (HEART),48-Kagoshima,doQkiNdoQkiN,doQkiNdoQkiN,a,a,,,yes,,yes,
dokidoki,POUNDING (HEART),49-Okinawa,toNtoN,toNtoN,e,e,,,yes,,yes,
igaiga,PRICKLING,01-Hokkaido-coastal,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,02-Hokkaido-inland,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,03-Aomori-Tsugaru,herahera,herahera,a,a,,,yes,,yes,
igaiga,PRICKLING,04-Aomori-Nambu,egamegu,egamegu,e,e,,,derived,,yes,
igaiga,PRICKLING,05-Iwate,zerazera,zerazera,h,h,,,yes,,yes,
igaiga,PRICKLING,06-Miyagi,ikaika,ikaika,e,e,,,expressive,,yes,
igaiga,PRICKLING,06-Miyagi,iraira,iraira,f,f,,,yes,,yes,
igaiga,PRICKLING,06-Miyagi,serasera,serasera,h,h,,,yes,,yes,
igaiga,PRICKLING,07-Akita,egarakoe,egarai,b,b,,,no,,yes,
igaiga,PRICKLING,08-Yamagata,tyikatyika,tyikatyika,i,i,,,yes,,yes,
igaiga,PRICKLING,09-Fukushima,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,10-Ibaraki,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,11-Tochigi,igarapee,igarapee,b,b,,,,,yes,
igaiga,PRICKLING,12-Gunma,igaraQpee,igaraQpee,b,b,,,,,yes,
igaiga,PRICKLING,13-Saitama,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,14-Chiba,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,15-Tokyo,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,16-Kanagawa,egaraQpee,egaraQpee,b,b,,,no,,yes,
igaiga,PRICKLING,16-Kanagawa,gowagowa,gowagowa,c,c,,,expressive,,yes,
igaiga,PRICKLING,16-Kanagawa,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,17-Niigata,biribiri,biribiri,a,a,,,yes,,yes,
igaiga,PRICKLING,17-Niigata,iraira,iraira,f,f,,,yes,,yes,
igaiga,PRICKLING,18-Toyama,hasyikai,hasyikai,d,d,,,no,,yes,
igaiga,PRICKLING,19-Ishikawa,igaigaa,igaigaa,e,e,,,expressive,,yes,
igaiga,PRICKLING,20-Fukui,hasyikai,hasyikai,d,d,,,no,,yes,
igaiga,PRICKLING,21-Yamanashi,egaraQpoi,egaraQpoi,b,b,,,no,,yes,
igaiga,PRICKLING,22-Nagano,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,23-Gifu,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,24-Shizuoka,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,25-Aichi,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,26-Mie,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,27-Shiga,NA,NA,NA,NA,,,,,yes,
igaiga,PRICKLING,28-Kyoto,iraira,iraira,f,f,,,yes,,yes,
igaiga,PRICKLING,29-Osaka,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,30-Hyoogo,igarai,igarai,b,b,,,,,yes,
igaiga,PRICKLING,31-Nara,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,32-Wakayama,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,32-Wakayama,kai,kai,g,g,tokugawa_2002,this is a more recent word,,,yes,
igaiga,PRICKLING,33-Tottori,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,34-Shimane,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,35-Okayama,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,36-Hiroshima,igaraQpoi,igaraQpoi,b,b,,,,,yes,
igaiga,PRICKLING,36-Hiroshima,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,37-Yamaguchi,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,38-Tokushima,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,38-Tokushima,zarazara,zarazara,h,h,,,yes,,yes,
igaiga,PRICKLING,39-Kagawa,hirihiri,hirihiri,a,a,,,yes,,yes,
igaiga,PRICKLING,39-Kagawa,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,40-Ehime,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,41-Koochi,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,42-Fukuoka,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,43-Saga,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,44-Nagasaki,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,45-Kumamoto,hirihiri,hirihiri,a,a,,,yes,,yes,
igaiga,PRICKLING,46-Oita,kaii,kaii,g,g,tokugawa_2002,,,,yes,
igaiga,PRICKLING,47-Miyazaki,tyukutyuku,tyukutyuku,i,i,,,yes,,yes,
igaiga,PRICKLING,48-Kagoshima,igaiga,igaiga,e,e,,,expressive,,yes,
igaiga,PRICKLING,48-Kagoshima,iraira,iraira,f,f,,,yes,,yes,
igaiga,PRICKLING,49-Okinawa,zyikuzyiku,zyikuzyiku,i,i,,,yes,,yes,
syiiN,QUIET-1,01-Hokkaido-coastal,suuN,suuN,b,b,,,yes,,yes,
syiiN,QUIET-1,02-Hokkaido-inland,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,03-Aomori-Tsugaru,syiN,syiN,b,b,,,yes,,yes,
syiiN,QUIET-1,04-Aomori-Nambu,suuN,suuN,b,b,,,yes,,yes,
syiiN,QUIET-1,05-Iwate,hisyiN,hisyiN,a,a,,,yes,,yes,
syiiN,QUIET-1,06-Miyagi,suuN,suuN,b,b,,,yes,,yes,
syiiN,QUIET-1,07-Akita,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,08-Yamagata,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,09-Fukushima,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,10-Ibaraki,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,11-Tochigi,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,12-Gunma,syiN,syiN,b,b,,,yes,,yes,
syiiN,QUIET-1,13-Saitama,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,14-Chiba,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,15-Tokyo,syiN,syiN,b,b,,,yes,,yes,
syiiN,QUIET-1,16-Kanagawa,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,17-Niigata,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,18-Toyama,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,19-Ishikawa,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,20-Fukui,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,21-Yamanashi,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,22-Nagano,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,23-Gifu,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,24-Shizuoka,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,25-Aichi,NA,NA,NA,NA,,,NA,,yes,
syiiN,QUIET-1,26-Mie,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,27-Shiga,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,28-Kyoto,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,29-Osaka,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,30-Hyoogo,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,31-Nara,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,32-Wakayama,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,33-Tottori,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,34-Shimane,sYYN,sYYN,b,b,,,yes,,yes,
syiiN,QUIET-1,35-Okayama,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,36-Hiroshima,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,37-Yamaguchi,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,38-Tokushima,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,39-Kagawa,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,40-Ehime,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,41-Koochi,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,42-Fukuoka,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,43-Saga,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,44-Nagasaki,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,45-Kumamoto,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,46-Oita,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,47-Miyazaki,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,48-Kagoshima,syiiN,syiiN,b,b,,,yes,,yes,
syiiN,QUIET-1,49-Okinawa,NA,NA,NA,NA,,,NA,,yes,
syizuka,QUIET-2,01-Hokkaido-coastal,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,02-Hokkaido-inland,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,03-Aomori-Tsugaru,syizuga,syizuga,e,e,,,no,,yes,
syizuka,QUIET-2,04-Aomori-Nambu,sabisyi,sabisyi,c,c,,,no,,yes,
syizuka,QUIET-2,05-Iwate,urusagunee,urusagunee,f,f,,means 'not noisy',no,,yes,
syizuka,QUIET-2,05-Iwate,yagamasyigunee,yagamasyigunee,g,g,,means 'not noisy',no,,yes,
syizuka,QUIET-2,06-Miyagi,suzugada,suzugada,e,e,,,no,,yes,
syizuka,QUIET-2,07-Akita,syiNzyigada,syiNzyigada,e,e,,,no,,yes,
syizuka,QUIET-2,08-Yamagata,syizugada,syizugada,e,e,,,no,,yes,
syizuka,QUIET-2,09-Fukushima,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,10-Ibaraki,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,11-Tochigi,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,12-Gunma,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,13-Saitama,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,14-Chiba,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,15-Tokyo,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,16-Kanagawa,syizukasa,syizukasa,e,e,,,no,,yes,
syizuka,QUIET-2,17-Niigata,syizukara,syizukara,e,e,,,no,,yes,
syizuka,QUIET-2,18-Toyama,suzukana,suzukana,e,e,,,no,,yes,
syizuka,QUIET-2,19-Ishikawa,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,20-Fukui,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,21-Yamanashi,odamu/odomu,odamu/odomu,a,a,,means 'to settle' (tiNdeN-suru),no,,yes,
syizuka,QUIET-2,21-Yamanashi,syizukazyan,syizukazyan,e,e,,,no,,yes,
syizuka,QUIET-2,22-Nagano,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,23-Gifu,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,24-Shizuoka,syizukazyan,syizukazyan,e,e,,,no,,yes,
syizuka,QUIET-2,25-Aichi,syizukada,syizukada,e,e,,,no,,yes,
syizuka,QUIET-2,26-Mie,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,27-Shiga,syizukana,syizukana,e,e,,,no,,yes,
syizuka,QUIET-2,28-Kyoto,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,29-Osaka,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,30-Hyoogo,syizukana,syizukana,e,e,,,no,,yes,
syizuka,QUIET-2,31-Nara,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,32-Wakayama,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,33-Tottori,naNmo oto ga kikoeN,naNmo oto ga kikoeN,NA,NA,,means 'I can't hear any sounds',no,,yes,
syizuka,QUIET-2,34-Shimane,sYzukada,sYzukada,e,e,,,no,,yes,
syizuka,QUIET-2,35-Okayama,syizukazya,syizukazya,e,e,,,no,,yes,
syizuka,QUIET-2,36-Hiroshima,syizukana,syizukana,e,e,,,no,,yes,
syizuka,QUIET-2,37-Yamaguchi,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,38-Tokushima,syizukana,syizukana,e,e,,,no,,yes,
syizuka,QUIET-2,39-Kagawa,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,40-Ehime,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,41-Koochi,syizukana,syizukana,e,e,,,no,,yes,
syizuka,QUIET-2,42-Fukuoka,syizukano,syizukano,e,e,,,no,,yes,
syizuka,QUIET-2,43-Saga,syiiNzurai,syiiNzurai,d,d,,,derived,,yes,
syizuka,QUIET-2,43-Saga,syizuka,syizuka,e,e,,,no,,yes,
syizuka,QUIET-2,44-Nagasaki,syizukaya,syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,45-Kumamoto,syizuka,syizuka,e,e,,,no,,yes,
syizuka,QUIET-2,46-Oita,syizukazya,syizukazya,e,e,,,no,,yes,
syizuka,QUIET-2,47-Miyazaki,otonasyi,otonasyi,b,b,,,no,,yes,
syizuka,QUIET-2,48-Kagoshima,syizukazyaQdo/syizukaya,syizukazyaQdo/syizukaya,e,e,,,no,,yes,
syizuka,QUIET-2,49-Okinawa,syizyikaeN,syizyikaeN,e,e,,,no,,yes,
tataku,RAP (AT THE DOOR),01-Hokkaido-coastal,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),02-Hokkaido-inland,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),03-Aomori-Tsugaru,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),04-Aomori-Nambu,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),05-Iwate,hadagu,hadagu,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),06-Miyagi,hadagu,hadagu,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),07-Akita,hadagu,hadagu,b,b,tokugawa_2002,rough way of saying it,,,,
tataku,RAP (AT THE DOOR),07-Akita,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),08-Yamagata,hadagu,hadagu,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),08-Yamagata,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),09-Fukushima,tadagu,tadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),10-Ibaraki,hadaku,hadaku,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),11-Tochigi,hadagu,hadagu,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),12-Gunma,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),13-Saitama,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),14-Chiba,tadagu/buttadagu,tadagu/buttadagu,c,c,,,,,,
tataku,RAP (AT THE DOOR),15-Tokyo,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),16-Kanagawa,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),17-Niigata,hataku,hataku,b,b,tokugawa_2002,,,,,
tataku,RAP (AT THE DOOR),18-Toyama,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),19-Ishikawa,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),20-Fukui,dodzuku,dodzuku,a,a,,,,,,
tataku,RAP (AT THE DOOR),21-Yamanashi,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),22-Nagano,tataku,tataku,c,c,,"hataku is used for clapping with palms, flinging away",,,,
tataku,RAP (AT THE DOOR),23-Gifu,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),24-Shizuoka,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),25-Aichi,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),26-Mie,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),27-Shiga,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),28-Kyoto,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),29-Osaka,dotsuku,dotsuku,a,a,,,,,,
tataku,RAP (AT THE DOOR),29-Osaka,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),30-Hyoogo,tataku,tataku,c,c,,"hatsuru is used for dusting, lighter things",,,,
tataku,RAP (AT THE DOOR),31-Nara,dotsuku,dotsuku,a,a,,,,,,
tataku,RAP (AT THE DOOR),31-Nara,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),32-Wakayama,tataku,tataku,c,c,,naNuru is used for hitting people,,,,
tataku,RAP (AT THE DOOR),33-Tottori,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),34-Shimane,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),35-Okayama,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),36-Hiroshima,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),37-Yamaguchi,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),38-Tokushima,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),39-Kagawa,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),40-Ehime,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),41-Koochi,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),42-Fukuoka,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),43-Saga,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),44-Nagasaki,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),45-Kumamoto,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),46-Oita,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),47-Miyazaki,tataku,tataku,c,c,,,,,,
tataku,RAP (AT THE DOOR),48-Kagoshima,tataT,tataT,c,c,,,,,,
tataku,RAP (AT THE DOOR),49-Okinawa,tatakun,tatakun,c,c,,,,,,
kiiN,RINGING,01-Hokkaido-coastal,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,02-Hokkaido-inland,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,03-Aomori-Tsugaru,giNgiN,giNgiN,a,a,,,yes,,yes,
kiiN,RINGING,04-Aomori-Nambu,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,05-Iwate,giNgiN,giNgiN,a,a,,,yes,,yes,
kiiN,RINGING,06-Miyagi,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,07-Akita,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,08-Yamagata,mimi ogasyigunaru,mimi ogasyigunaru,NA,NA,,,no,,yes,
kiiN,RINGING,09-Fukushima,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,10-Ibaraki,urusee,urusee,f,f,,they don't use kiiN here,no,,yes,
kiiN,RINGING,11-Tochigi,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,12-Gunma,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,13-Saitama,gaaN,gaaN,a,a,,,yes,,yes,
kiiN,RINGING,14-Chiba,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,15-Tokyo,kiNkiN/gaNgaN,kiNkiN/gaNgaN,a,a,,,yes,,yes,
kiiN,RINGING,16-Kanagawa,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,17-Niigata,gaNgaN,gaNgaN,a,a,,,yes,,yes,
kiiN,RINGING,17-Niigata,mooN/moNmoN,mooN/moNmoN,c,c,,,yes,,yes,
kiiN,RINGING,18-Toyama,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,19-Ishikawa,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,20-Fukui,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,21-Yamanashi,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,22-Nagano,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,23-Gifu,kiNkiN,kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,24-Shizuoka,kiNkiN,kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,25-Aichi,kiNkiN,kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,26-Mie,kiNkiN,kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,27-Shiga,gaNgaN,gaNgaN,a,a,,,yes,,yes,
kiiN,RINGING,27-Shiga,waaN,waaN,g,g,,this is a buzzing in your ears (miminari),yes,,yes,
kiiN,RINGING,27-Shiga,zyiiN,zyiiN,h,h,,,yes,,yes,
kiiN,RINGING,28-Kyoto,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,29-Osaka,mimi-ni kuru,mimi-ni kuru,NA,NA,,,no,,yes,
kiiN,RINGING,30-Hyoogo,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,31-Nara,tsuuN,tsuuN,e,e,,,yes,,yes,
kiiN,RINGING,32-Wakayama,kiiki,kiiki,b,b,,,yes,,yes,
kiiN,RINGING,32-Wakayama,piiN,piiN,d,d,,,yes,,yes,
kiiN,RINGING,33-Tottori,tsuuN,tsuuN,e,e,,,yes,,yes,
kiiN,RINGING,34-Shimane,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,35-Okayama,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,36-Hiroshima,kiNkiN,kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,37-Yamaguchi,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,38-Tokushima,mimi-ga sueru,mimi-ga sueru,NA,NA,,,no,,yes,
kiiN,RINGING,39-Kagawa,kiNkiN/gaNgaN,kiNkiN/gaNgaN,a,a,,,yes,,yes,
kiiN,RINGING,40-Ehime,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,41-Koochi,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,42-Fukuoka,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,43-Saga,kiiN/kiNkiNkiN,kiiN/kiNkiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,44-Nagasaki,kiiN/kiNkiN,kiiN/kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,45-Kumamoto,kiiN/kiNkiN,kiiN/kiNkiN,a,a,,,yes,,yes,
kiiN,RINGING,46-Oita,kiiN/gaNgaN,kiiN/gaNgaN,a,a,,,yes,,yes,
kiiN,RINGING,47-Miyazaki,mimi-ga iteQ,mimi-ga iteQ,NA,NA,,,no,,yes,
kiiN,RINGING,48-Kagoshima,kiiN,kiiN,a,a,,,yes,,yes,
kiiN,RINGING,49-Okinawa,kiN,kiN,a,a,,,yes,,yes,
mawaru,ROLL,01-Hokkaido-coastal,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,02-Hokkaido-inland,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,03-Aomori-Tsugaru,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,04-Aomori-Nambu,maaru,maaru,a,a,,,,,,
mawaru,ROLL,05-Iwate,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,06-Miyagi,meGuru,meGuru,b,b,,,,,,
mawaru,ROLL,07-Akita,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,08-Yamagata,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,09-Fukushima,maaru,maaru,a,a,,,,,,
mawaru,ROLL,10-Ibaraki,maaru,maaru,a,a,,,,,,
mawaru,ROLL,11-Tochigi,maarU,maarU,a,a,,,,,,
mawaru,ROLL,12-Gunma,maaru,maaru,a,a,,,,,,
mawaru,ROLL,13-Saitama,maaru,maaru,a,a,,,,,,
mawaru,ROLL,14-Chiba,maaru,maaru,a,a,,,,,,
mawaru,ROLL,15-Tokyo,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,16-Kanagawa,maaru,maaru,a,a,,,,,,
mawaru,ROLL,17-Niigata,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,18-Toyama,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,19-Ishikawa,mawaru,mawaru,a,a,,,,,,
mawaru,ROLL,20-Fukui,mawaru,mawaru,a,a,,,,,,
